epoch,accuracy,loss,lr,val_accuracy,val_loss
30,0.3534409999847412,1.3164548873901367,1e-05,0.2665882110595703,73.23258972167969
31,0.36149629950523376,1.3058373928070068,1e-05,0.2665882110595703,123.28861236572266
32,0.3695884048938751,1.293787956237793,1e-05,0.26379284262657166,299.576171875
33,0.38742783665657043,1.2647300958633423,1e-05,0.2665882110595703,405.43072509765625
34,0.4043108820915222,1.2409822940826416,1e-06,0.19332058727741241,370.519287109375
35,0.4067752957344055,1.2365494966506958,1e-06,0.2762983739376068,250.7314910888672
